energy,sStart,sDisc,theta,label
34.35751473040401,0.0,0.4709361081375761,1.3880807414465113,Electron
0.2685369404954066,12.0,0.7381076451123061,1.4064865732590692,Neutron
111.81153771336984,3.0,0.1911556082175722,0.3897110710501015,Electron
0.13670654233297314,6.0,0.6880030321438303,0.40558125329083705,Photon
0.8379828166572751,9.5,0.7079959611163731,0.3958859729557016,Neutron
0.07082857000766009,1.5,0.5608576512979312,1.0434423451437005,Electron
3.7183585490136752,0.0,0.4030960834065241,1.043298060932935,Photon
4.748841207191459,0.0,0.6357886636229855,1.0436635376244283,Photon
13.6998825017383,0.0,0.44582493846173255,1.0439807039237128,Photon
153.64080463689663,2.0,0.07185477113386056,2.920301636099579,Photon
5.659186769722417,0.0,0.5096728871734274,1.607516877029872,Photon
37.29963487770724,1.0,0.28427504230894574,1.607772220423301,Photon
37.58352279172503,0.0,0.4835576788950299,1.8882796558884227,Electron
0.5993773377401196,0.0,0.3910147400415038,1.8830757896290227,Neutron
0.34720740871222455,0.0,0.61081815075767,1.8898561486115286,Photon
9.952792123659272,0.0,0.6713895281454445,0.778754856149722,Pion
0.42593979956314165,1.0,0.634708563630922,0.7785840490075167,Photon
25.54304535968504,0.0,0.5366920782274528,1.4030489270322182,Pion
0.2689415506473867,0.0,0.5724003786341089,1.4195058697826526,Photon
0.27146523156683366,1.5,0.5205099081237632,1.3963164510262152,Photon
35.56196615664855,1.0,0.10159707135968296,2.716627145854901,Electron
0.4942362017299577,0.0,0.6482870387484142,2.716023609638761,Photon
0.9945493609614353,0.0,0.4870634560661581,2.7328378689459396,Photon
2.3732615314926875,3.0,0.33804674265747653,2.720061721579077,Photon
0.655676059959624,10.5,0.7256250056259314,2.724237497055254,Neutron
29.477142437882986,0.0,0.5409867870484644,1.2811307515640882,Pion
1.336937587938537,0.0,0.5472548158480748,1.2784899995007621,Photon
17.261877786878586,0.0,0.6073635355004418,2.2382229614518705,Pion
0.677983241379437,0.0,0.49694061496305364,2.242613536821253,Photon
26.030040010282196,0.0,0.9044613804702905,2.1058318390844257,Pion
0.39218647129213857,0.0,0.6407975749032925,2.101962687915187,Photon
